G80SH ETW 0924-1128-1   g80sh-dxg-0924-1128-1.etl
범위: 11:24:49.051 ~ 11:28:08.381

== provider/id 분포 ==
DxgKrnl 10011                                        2193
      +112ms  DxgKrnl                10011  
      +113ms  DxgKrnl                10011  
      +113ms  DxgKrnl                10011  
      +114ms  DxgKrnl                10011  
      +114ms  DxgKrnl                10011  
      +114ms  DxgKrnl                10011  
      +115ms  DxgKrnl                10011  
      +115ms  DxgKrnl                10011  
      +115ms  DxgKrnl                10011  
      +116ms  DxgKrnl                10011  
      +116ms  DxgKrnl                10011  
      +116ms  DxgKrnl                10011  
      +116ms  DxgKrnl                10011  
      +118ms  DxgKrnl                10011  
      +118ms  DxgKrnl                10011  
      +118ms  DxgKrnl                10011  
      +119ms  DxgKrnl                10011  
      +119ms  DxgKrnl                10011  
      +119ms  DxgKrnl                10011  
      +119ms  DxgKrnl                10011  
      +119ms  DxgKrnl                10011  
      +119ms  DxgKrnl                10011  
      +119ms  DxgKrnl                10011  
      +119ms  DxgKrnl                10011  
      +119ms  DxgKrnl                10011  
      +121ms  DxgKrnl                10011  
      +121ms  DxgKrnl                10011  
      +121ms  DxgKrnl                10011  
      +122ms  DxgKrnl                10011  
      +122ms  DxgKrnl                10011  
      +122ms  DxgKrnl                10011  
      +122ms  DxgKrnl                10011  
      +122ms  DxgKrnl                10011  
      +122ms  DxgKrnl                10011  
      +122ms  DxgKrnl                10011  
      +124ms  DxgKrnl                10011  
      +124ms  DxgKrnl                10011  
      +125ms  DxgKrnl                10011  
      +125ms  DxgKrnl                10011  
      +125ms  DxgKrnl                10011  
      +125ms  DxgKrnl                10011  
      +125ms  DxgKrnl                10011  
      +125ms  DxgKrnl                10011  
      +125ms  DxgKrnl                10011  
      +125ms  DxgKrnl                10011  
      +125ms  DxgKrnl                10011  
      +126ms  DxgKrnl                10011  
      +126ms  DxgKrnl                10011  
      +126ms  DxgKrnl                10011  
      +126ms  DxgKrnl                10011  
      +126ms  DxgKrnl                10011  
      +126ms  DxgKrnl                10011  
      +126ms  DxgKrnl                10011  
      +128ms  DxgKrnl                10011  
      +129ms  DxgKrnl                10011  
      +129ms  DxgKrnl                10011  
      +129ms  DxgKrnl                10011  
      +129ms  DxgKrnl                10011  
      +130ms  DxgKrnl                10011  
      +130ms  DxgKrnl                10011  
      +130ms  DxgKrnl                10011  
      +130ms  DxgKrnl                10011  
      +130ms  DxgKrnl                10011  
      +131ms  DxgKrnl                10011  
      +131ms  DxgKrnl                10011  
      +131ms  DxgKrnl                10011  
      +131ms  DxgKrnl                10011  
      +131ms  DxgKrnl                10011  
      +131ms  DxgKrnl                10011  
      +132ms  DxgKrnl                10011  
      +132ms  DxgKrnl                10011  
      +133ms  DxgKrnl                10011  
      +133ms  DxgKrnl                10011  
      +133ms  DxgKrnl                10011  
      +134ms  DxgKrnl                10011  
      +134ms  DxgKrnl                10011  
      +134ms  DxgKrnl                10011  
      +134ms  DxgKrnl                10011  
      +134ms  DxgKrnl                10011  
      +134ms  DxgKrnl                10011  
      +134ms  DxgKrnl                10011  
      +137ms  DxgKrnl                10011  
      +137ms  DxgKrnl                10011  
      +137ms  DxgKrnl                10011  
      +138ms  DxgKrnl                10011  
      +138ms  DxgKrnl                10011  
      +139ms  DxgKrnl                10011  
      +139ms  DxgKrnl                10011  
      +139ms  DxgKrnl                10011  
      +139ms  DxgKrnl                10011  
      +139ms  DxgKrnl                10011  
      +141ms  DxgKrnl                10011  
      +141ms  DxgKrnl                10011  
      +141ms  DxgKrnl                10011  
      +142ms  DxgKrnl                10011  
      +142ms  DxgKrnl                10011  
      +142ms  DxgKrnl                10011  
      +142ms  DxgKrnl                10011  
      +142ms  DxgKrnl                10011  
      +142ms  DxgKrnl                10011  
      +143ms  DxgKrnl                10011  
      +143ms  DxgKrnl                10011  
      +143ms  DxgKrnl                10011  
      +143ms  DxgKrnl                10011  
      +143ms  DxgKrnl                10011  
      +145ms  DxgKrnl                10011  
      +145ms  DxgKrnl                10011  
      +145ms  DxgKrnl                10011  
      +145ms  DxgKrnl                10011  
      +146ms  DxgKrnl                10011  
      +146ms  DxgKrnl                10011  
      +146ms  DxgKrnl                10011  
      +146ms  DxgKrnl                10011  
      +146ms  DxgKrnl                10011  
      +146ms  DxgKrnl                10011  
      +146ms  DxgKrnl                10011  
      +147ms  DxgKrnl                10011  
      +147ms  DxgKrnl                10011  
      +147ms  DxgKrnl                10011  
      +147ms  DxgKrnl                10011  
      +147ms  DxgKrnl                10011  
      +149ms  DxgKrnl                10011  
      +149ms  DxgKrnl                10011  
      +149ms  DxgKrnl                10011  
      +150ms  DxgKrnl                10011  
      +150ms  DxgKrnl                10011  
      +150ms  DxgKrnl                10011  
      +150ms  DxgKrnl                10011  
      +150ms  DxgKrnl                10011  
      +151ms  DxgKrnl                10011  
      +151ms  DxgKrnl                10011  
      +197ms  DxgKrnl                10011  
      +208ms  DxgKrnl                10011  
      +208ms  DxgKrnl                10011  
      +208ms  DxgKrnl                10011  
      +208ms  DxgKrnl                10011  
      +208ms  DxgKrnl                10011  
      +208ms  DxgKrnl                10011  
      +209ms  DxgKrnl                10011  
      +209ms  DxgKrnl                10011  
      +209ms  DxgKrnl                10011  
      +210ms  DxgKrnl                10011  
      +210ms  DxgKrnl                10011  
      +211ms  DxgKrnl                10011  
      +211ms  DxgKrnl                10011  
      +211ms  DxgKrnl                10011  
      +211ms  DxgKrnl                10011  
      +211ms  DxgKrnl                10011  
      +214ms  DxgKrnl                10011  
      +214ms  DxgKrnl                10011  
      +215ms  DxgKrnl                10011  
      +215ms  DxgKrnl                10011  
      +216ms  DxgKrnl                10011  
      +216ms  DxgKrnl                10011  
      +217ms  DxgKrnl                10011  
      +217ms  DxgKrnl                10011  
      +217ms  DxgKrnl                10011  
      +217ms  DxgKrnl                10011  
      +217ms  DxgKrnl                10011  
      +217ms  DxgKrnl                10011  
      +217ms  DxgKrnl                10011  
      +224ms  DxgKrnl                10011  
      +224ms  DxgKrnl                10011  
      +224ms  DxgKrnl                10011  
      +225ms  DxgKrnl                10011  
      +225ms  DxgKrnl                10011  
      +225ms  DxgKrnl                10011  
      +225ms  DxgKrnl                10011  
      +225ms  DxgKrnl                10011  
      +225ms  DxgKrnl                10011  
      +226ms  DxgKrnl                10011  
      +226ms  DxgKrnl                10011  
      +226ms  DxgKrnl                10011  
      +226ms  DxgKrnl                10011  
      +226ms  DxgKrnl                10011  
      +226ms  DxgKrnl                10011  
      +226ms  DxgKrnl                10011  
      +227ms  DxgKrnl                10011  
      +227ms  DxgKrnl                10011  
      +227ms  DxgKrnl                10011  
      +227ms  DxgKrnl                10011  
      +227ms  DxgKrnl                10011  
      +227ms  DxgKrnl                10011  
      +227ms  DxgKrnl                10011  
      +228ms  DxgKrnl                10011  
      +228ms  DxgKrnl                10011  
      +229ms  DxgKrnl                10011  
      +229ms  DxgKrnl                10011  
      +229ms  DxgKrnl                10011  
      +229ms  DxgKrnl                10011  
      +230ms  DxgKrnl                10011  
      +230ms  DxgKrnl                10011  
      +231ms  DxgKrnl                10011  
      +232ms  DxgKrnl                10011  
      +232ms  DxgKrnl                10011  
      +232ms  DxgKrnl                10011  
      +232ms  DxgKrnl                10011  
      +232ms  DxgKrnl                10011  
      +233ms  DxgKrnl                10011  
      +233ms  DxgKrnl                10011  
      +234ms  DxgKrnl                10011  
      +250ms  DxgKrnl                10011  
      +250ms  DxgKrnl                10011  
      +251ms  DxgKrnl                10011  
      +251ms  DxgKrnl                10011  
      +321ms  DxgKrnl                10011  
      +321ms  DxgKrnl                10011  
      +321ms  DxgKrnl                10011  
      +321ms  DxgKrnl                10011  
      +322ms  DxgKrnl                10011  
      +322ms  DxgKrnl                10011  
      +324ms  DxgKrnl                10011  
      +325ms  DxgKrnl                10011  
      +326ms  DxgKrnl                10011  
      +326ms  DxgKrnl                10011  
      +328ms  DxgKrnl                10011  
      +328ms  DxgKrnl                10011  
      +332ms  DxgKrnl                10011  
      +332ms  DxgKrnl                10011  
     +1682ms  DxgKrnl                10011  
     +1692ms  DxgKrnl                10011  
     +1692ms  DxgKrnl                10011  
     +1738ms  DxgKrnl                10011  
     +1781ms  Kernel-PnP               220  Begin querying bus relations for device PCI\VEN_1002&DEV_7550&SUBSYS_E4891DA2&REV_C0\6&8916a45&0&00000009
     +1781ms  DxgKrnl                10011  
     +1781ms  DxgKrnl                10011  
     +1781ms  DxgKrnl                10011  
     +1782ms  DxgKrnl                10011  
     +1782ms  DxgKrnl                10011  
     +1782ms  DxgKrnl                10011  
     +1783ms  DxgKrnl                10011  
     +1783ms  DxgKrnl                10011  
     +1783ms  DxgKrnl                10011  
     +1783ms  DxgKrnl                10011  
     +1784ms  DxgKrnl                10011  
     +1784ms  DxgKrnl                10011  
     +1786ms  Kernel-PnP               222  End querying bus relations for device PCI\VEN_1002&DEV_7550&SUBSYS_E4891DA2&REV_C0\6&8916a45&0&00000009
     +1787ms  Kernel-PnP               220  Begin querying bus relations for device SWD\DRIVERENUM\AMDCP&7&16b8ddb4&0
     +1787ms  Kernel-PnP               222  End querying bus relations for device SWD\DRIVERENUM\AMDCP&7&16b8ddb4&0
     +1787ms  Kernel-PnP               220  Begin querying bus relations for device SWD\DRIVERENUM\AMDFDANS&7&16b8ddb4&0
     +1787ms  Kernel-PnP               222  End querying bus relations for device SWD\DRIVERENUM\AMDFDANS&7&16b8ddb4&0
     +1787ms  Kernel-PnP               220  Begin querying bus relations for device SWD\DRIVERENUM\AMDOCL&7&16b8ddb4&0
     +1787ms  Kernel-PnP               222  End querying bus relations for device SWD\DRIVERENUM\AMDOCL&7&16b8ddb4&0
     +1787ms  Kernel-PnP               220  Begin querying bus relations for device SWD\DRIVERENUM\AMDOGL&7&16b8ddb4&0
     +1787ms  Kernel-PnP               222  End querying bus relations for device SWD\DRIVERENUM\AMDOGL&7&16b8ddb4&0
     +1787ms  Kernel-PnP               220  Begin querying bus relations for device SWD\DRIVERENUM\AMDVLK&7&16b8ddb4&0
     +1787ms  Kernel-PnP               222  End querying bus relations for device SWD\DRIVERENUM\AMDVLK&7&16b8ddb4&0
     +1787ms  Kernel-PnP               220  Begin querying bus relations for device SWD\DRIVERENUM\AMDWIN&7&16b8ddb4&0
     +1787ms  Kernel-PnP               222  End querying bus relations for device SWD\DRIVERENUM\AMDWIN&7&16b8ddb4&0
     +1787ms  Kernel-PnP               220  Begin querying bus relations for device DISPLAY\BBC0104\7&16b8ddb4&0&UID265
     +1787ms  Kernel-PnP               222  End querying bus relations for device DISPLAY\BBC0104\7&16b8ddb4&0&UID265
     +1787ms  DxgKrnl                10011  
     +1787ms  DxgKrnl                10011  
     +1787ms  DxgKrnl                10011  
     +1787ms  DxgKrnl                10011  
     +1787ms  DxgKrnl                10011  
     +1787ms  DxgKrnl                10011  
     +1787ms  DxgKrnl                10011  
     +1788ms  Kernel-PnP               808  End device add, status (STATUS_SUCCESS)
     +1788ms  Kernel-PnP               220  Begin querying bus relations for device DISPLAY\SAM79DF\7&16b8ddb4&0&UID256
     +1788ms  Kernel-PnP               222  End querying bus relations for device DISPLAY\SAM79DF\7&16b8ddb4&0&UID256
     +1788ms  DxgKrnl                10011  

---- #2  1010 @ 11:28:04.017   (-60s 구간, 527건) ----
    -55472ms  DxgKrnl                10011  
    -55472ms  DxgKrnl                10011  
    -55470ms  DxgKrnl                10011  
    -55470ms  DxgKrnl                10011  
    -55470ms  DxgKrnl                10011  
    -55470ms  DxgKrnl                10011  
    -55470ms  DxgKrnl                10011  
    -55470ms  DxgKrnl                10011  
    -55470ms  DxgKrnl                10011  
    -55217ms  DxgKrnl                10011  
    -55217ms  DxgKrnl                10011  
    -55198ms  DxgKrnl                10011  
    -55198ms  DxgKrnl                10011  
    -55198ms  DxgKrnl                10011  
    -55197ms  DxgKrnl                10011  
    -55196ms  DxgKrnl                10011  
    -55196ms  DxgKrnl                10011  
    -55196ms  DxgKrnl                10011  
    -55196ms  DxgKrnl                10011  
    -55196ms  DxgKrnl                10011  
    -55194ms  DxgKrnl                10011  
    -55194ms  DxgKrnl                10011  
    -55194ms  DxgKrnl                10011  
    -55194ms  DxgKrnl                10011  
    -55191ms  DxgKrnl                10011  
    -55191ms  DxgKrnl                10011  
    -55191ms  DxgKrnl                10011  
    -55189ms  DxgKrnl                10011  
    -55189ms  DxgKrnl                10011  
    -55189ms  DxgKrnl                10011  
    -55189ms  DxgKrnl                10011  
    -55188ms  DxgKrnl                10011  
    -55188ms  DxgKrnl                10011  
    -55188ms  DxgKrnl                10011  
    -55188ms  DxgKrnl                10011  
    -55185ms  DxgKrnl                10011  
    -55184ms  DxgKrnl                10011  
    -55183ms  DxgKrnl                10011  
    -55183ms  DxgKrnl                10011  
    -55182ms  DxgKrnl                10011  
    -55182ms  DxgKrnl                10011  
    -55182ms  DxgKrnl                10011  
    -55182ms  DxgKrnl                10011  
    -55182ms  DxgKrnl                10011  
    -55181ms  DxgKrnl                10011  
    -55181ms  DxgKrnl                10011  
    -55181ms  DxgKrnl                10011  
    -55181ms  DxgKrnl                10011  
    -55180ms  DxgKrnl                10011  
    -55180ms  DxgKrnl                10011  
    -55180ms  DxgKrnl                10011  
    -55179ms  DxgKrnl                10011  
    -55179ms  DxgKrnl                10011  
    -55179ms  DxgKrnl                10011  
    -55179ms  DxgKrnl                10011  
    -55179ms  DxgKrnl                10011  
    -55179ms  DxgKrnl                10011  
    -55179ms  DxgKrnl                10011  
    -55178ms  DxgKrnl                10011  
    -55178ms  DxgKrnl                10011  
    -55178ms  DxgKrnl                10011  
    -55178ms  DxgKrnl                10011  
    -55178ms  DxgKrnl                10011  
    -55178ms  DxgKrnl                10011  
    -55178ms  DxgKrnl                10011  
    -55177ms  DxgKrnl                10011  
    -55177ms  DxgKrnl                10011  
    -55177ms  DxgKrnl                10011  
    -55177ms  DxgKrnl                10011  
    -55176ms  DxgKrnl                10011  
    -55176ms  DxgKrnl                10011  
    -55176ms  DxgKrnl                10011  
    -55176ms  DxgKrnl                10011  
    -55176ms  DxgKrnl                10011  
    -55175ms  DxgKrnl                10011  
    -55175ms  DxgKrnl                10011  
    -55175ms  DxgKrnl                10011  
    -55175ms  DxgKrnl                10011  
    -55175ms  DxgKrnl                10011  
    -55174ms  DxgKrnl                10011  
    -55174ms  DxgKrnl                10011  
    -55174ms  DxgKrnl                10011  
    -55171ms  DxgKrnl                10011  
    -55171ms  DxgKrnl                10011  
    -55168ms  DxgKrnl                10011  
    -55166ms  DxgKrnl                10011  
    -55166ms  DxgKrnl                10011  
    -55166ms  DxgKrnl                10011  
    -55166ms  DxgKrnl                10011  
    -55166ms  DxgKrnl                10011  
    -55166ms  DxgKrnl                10011  
    -55166ms  DxgKrnl                10011  
    -55165ms  DxgKrnl                10011  
    -55165ms  DxgKrnl                10011  
    -55165ms  DxgKrnl                10011  
    -55165ms  DxgKrnl                10011  
    -55165ms  DxgKrnl                10011  
    -55165ms  DxgKrnl                10011  
    -55165ms  DxgKrnl                10011  
    -55164ms  DxgKrnl                10011  
    -55164ms  DxgKrnl                10011  
    -55154ms  DxgKrnl                10011  
    -55154ms  DxgKrnl                10011  
    -55153ms  DxgKrnl                10011  
    -55153ms  DxgKrnl                10011  
    -55152ms  DxgKrnl                10011  
    -55152ms  DxgKrnl                10011  
    -55152ms  DxgKrnl                10011  
    -55152ms  DxgKrnl                10011  
    -55152ms  DxgKrnl                10011  
    -55151ms  DxgKrnl                10011  
    -55151ms  DxgKrnl                10011  
    -55149ms  DxgKrnl                10011  
    -55149ms  DxgKrnl                10011  
    -55149ms  DxgKrnl                10011  
    -55149ms  DxgKrnl                10011  
    -55149ms  DxgKrnl                10011  
    -55149ms  DxgKrnl                10011  
    -55149ms  DxgKrnl                10011  
    -55149ms  DxgKrnl                10011  
    -55149ms  DxgKrnl                10011  
    -55149ms  DxgKrnl                10011  
    -55149ms  DxgKrnl                10011  
    -55148ms  DxgKrnl                10011  
    -55147ms  DxgKrnl                10011  
    -55146ms  DxgKrnl                10011  
    -55145ms  DxgKrnl                10011  
    -55145ms  DxgKrnl                10011  
    -55145ms  DxgKrnl                10011  
    -55143ms  DxgKrnl                10011  
    -55125ms  DxgKrnl                10011  
      -689ms  DxgKrnl                10011  
      -689ms  DxgKrnl                10011  
      -683ms  DxgKrnl                10011  
      -683ms  DxgKrnl                10011  
      -683ms  DxgKrnl                10011  
      -683ms  DxgKrnl                10011  
      -683ms  DxgKrnl                10011  
      -678ms  DxgKrnl                10011  
      -678ms  DxgKrnl                10011  
      -401ms  DxgKrnl                10011  
      -401ms  DxgKrnl                10011  
      -391ms  DxgKrnl                10011  
      -391ms  DxgKrnl                10011  
      -391ms  DxgKrnl                10011  
      -390ms  DxgKrnl                10011  
      -390ms  DxgKrnl                10011  
      -389ms  DxgKrnl                10011  
      -389ms  DxgKrnl                10011  
      -389ms  DxgKrnl                10011  
      -389ms  DxgKrnl                10011  
      -389ms  DxgKrnl                10011  
      -389ms  DxgKrnl                10011  
      -389ms  DxgKrnl                10011  
      -389ms  DxgKrnl                10011  
      -387ms  DxgKrnl                10011  
      -387ms  DxgKrnl                10011  
      -387ms  DxgKrnl                10011  
      -387ms  DxgKrnl                10011  
      -387ms  DxgKrnl                10011  
      -387ms  DxgKrnl                10011  
      -386ms  DxgKrnl                10011  
      -386ms  DxgKrnl                10011  
      -385ms  DxgKrnl                10011  
      -385ms  DxgKrnl                10011  
      -385ms  DxgKrnl                10011  
      -385ms  DxgKrnl                10011  
      -383ms  DxgKrnl                10011  
      -383ms  DxgKrnl                10011  
      -383ms  DxgKrnl                10011  
      -383ms  DxgKrnl                10011  
      -383ms  DxgKrnl                10011  
      -383ms  DxgKrnl                10011  
      -383ms  DxgKrnl                10011  
      -383ms  DxgKrnl                10011  
      -383ms  DxgKrnl                10011  
      -383ms  DxgKrnl                10011  
      -383ms  DxgKrnl                10011  
      -382ms  DxgKrnl                10011  
      -382ms  DxgKrnl                10011  
      -382ms  DxgKrnl                10011  
      -382ms  DxgKrnl                10011  
      -382ms  DxgKrnl                10011  
      -382ms  DxgKrnl                10011  
      -382ms  DxgKrnl                10011  
      -382ms  DxgKrnl                10011  
      -382ms  DxgKrnl                10011  
      -382ms  DxgKrnl                10011  
      -381ms  DxgKrnl                10011  
      -381ms  DxgKrnl                10011  
      -381ms  DxgKrnl                10011  
      -381ms  DxgKrnl                10011  
      -381ms  DxgKrnl                10011  
      -379ms  DxgKrnl                10011  
      -378ms  DxgKrnl                10011  
      -378ms  DxgKrnl                10011  
      -377ms  DxgKrnl                10011  
      -377ms  DxgKrnl                10011  
      -376ms  DxgKrnl                10011  
      -376ms  DxgKrnl                10011  
      -376ms  DxgKrnl                10011  
      -376ms  DxgKrnl                10011  
      -371ms  DxgKrnl                10011  
      -371ms  DxgKrnl                10011  
      -371ms  DxgKrnl                10011  
      -370ms  DxgKrnl                10011  
      -370ms  DxgKrnl                10011  
      -370ms  DxgKrnl                10011  
      -370ms  DxgKrnl                10011  
      -370ms  DxgKrnl                10011  
      -370ms  DxgKrnl                10011  
      -369ms  DxgKrnl                10011  
      -369ms  DxgKrnl                10011  
      -369ms  DxgKrnl                10011  
      -369ms  DxgKrnl                10011  
      -369ms  DxgKrnl                10011  
      -368ms  DxgKrnl                10011  
      -368ms  DxgKrnl                10011  
      -368ms  DxgKrnl                10011  
      -368ms  DxgKrnl                10011  
      -368ms  DxgKrnl                10011  
      -363ms  DxgKrnl                10011  
      -363ms  DxgKrnl                10011  
      -362ms  DxgKrnl                10011  
      -362ms  DxgKrnl                10011  
      -362ms  DxgKrnl                10011  
      -362ms  DxgKrnl                10011  
      -362ms  DxgKrnl                10011  
      -362ms  DxgKrnl                10011  
      -362ms  DxgKrnl                10011  
      -362ms  DxgKrnl                10011  
      -361ms  DxgKrnl                10011  
      -361ms  DxgKrnl                10011  
      -357ms  DxgKrnl                10011  
      -356ms  DxgKrnl                10011  
      -356ms  DxgKrnl                10011  
      -356ms  DxgKrnl                10011  
      -356ms  DxgKrnl                10011  
      -355ms  DxgKrnl                10011  
      -355ms  DxgKrnl                10011  
      -355ms  DxgKrnl                10011  
      -355ms  DxgKrnl                10011  
      -355ms  DxgKrnl                10011  
      -350ms  DxgKrnl                10011  
      -350ms  DxgKrnl                10011  
      -349ms  DxgKrnl                10011  
      -349ms  DxgKrnl                10011  
      -349ms  DxgKrnl                10011  
      -349ms  DxgKrnl                10011  
      -349ms  DxgKrnl                10011  
      -344ms  DxgKrnl                10011  
      -344ms  DxgKrnl                10011  
      -343ms  DxgKrnl                10011  
      -343ms  DxgKrnl                10011  
      -342ms  DxgKrnl                10011  
      -342ms  DxgKrnl                10011  
      -340ms  DxgKrnl                10011  
      -339ms  DxgKrnl                10011  
      -336ms  DxgKrnl                10011  
      -335ms  DxgKrnl                10011  
      -335ms  DxgKrnl                10011  
      -335ms  DxgKrnl                10011  
      -335ms  DxgKrnl                10011  
      -334ms  DxgKrnl                10011  
      -334ms  DxgKrnl                10011  
      -334ms  DxgKrnl                10011  
      -334ms  DxgKrnl                10011  
      -329ms  DxgKrnl                10011  
      -329ms  DxgKrnl                10011  
      -324ms  DxgKrnl                10011  
      -323ms  DxgKrnl                10011  
      -323ms  DxgKrnl                10011  
      -323ms  DxgKrnl                10011  
      -323ms  DxgKrnl                10011  
      -323ms  DxgKrnl                10011  
      -318ms  DxgKrnl                10011  
      -318ms  DxgKrnl                10011  
      -318ms  DxgKrnl                10011  
      -312ms  DxgKrnl                10011  
      -312ms  DxgKrnl                10011  
      -312ms  DxgKrnl                10011  
      -311ms  DxgKrnl                10011  
      -311ms  DxgKrnl                10011  
      -311ms  DxgKrnl                10011  
      -311ms  DxgKrnl                10011  
      -311ms  DxgKrnl                10011  
      -311ms  DxgKrnl                10011  
      -311ms  DxgKrnl                10011  
      -311ms  DxgKrnl                10011  
      -311ms  DxgKrnl                10011  
      -311ms  DxgKrnl                10011  
      -309ms  DxgKrnl                10011  
      -309ms  DxgKrnl                10011  
      -309ms  DxgKrnl                10011  
      -309ms  DxgKrnl                10011  
      -309ms  DxgKrnl                10011  
      -309ms  DxgKrnl                10011  
      -309ms  DxgKrnl                10011  
      -309ms  DxgKrnl                10011  
      -308ms  DxgKrnl                10011  
      -308ms  DxgKrnl                10011  
      -308ms  DxgKrnl                10011  
      -308ms  DxgKrnl                10011  
      -308ms  DxgKrnl                10011  
      -308ms  DxgKrnl                10011  
      -308ms  DxgKrnl                10011  
      -308ms  DxgKrnl                10011  
      -302ms  DxgKrnl                10011  
      -302ms  DxgKrnl                10011  
      -302ms  DxgKrnl                10011  
      -301ms  DxgKrnl                10011  
      -301ms  DxgKrnl                10011  
      -295ms  DxgKrnl                10011  
      -293ms  DxgKrnl                10011  
      -293ms  DxgKrnl                10011  
      -293ms  DxgKrnl                10011  
      -293ms  DxgKrnl                10011  
      -293ms  DxgKrnl                10011  
      -293ms  DxgKrnl                10011  
      -293ms  DxgKrnl                10011  
      -293ms  DxgKrnl                10011  
      -292ms  DxgKrnl                10011  
      -291ms  DxgKrnl                10011  
      -291ms  DxgKrnl                10011  
      -291ms  DxgKrnl                10011  
      -290ms  DxgKrnl                10011  
      -290ms  DxgKrnl                10011  
      -290ms  DxgKrnl                10011  
      -289ms  DxgKrnl                10011  
      -289ms  DxgKrnl                10011  
      -273ms  DxgKrnl                10011  
      -273ms  DxgKrnl                10011  
      -273ms  DxgKrnl                10011  
      -273ms  DxgKrnl                10011  
      -264ms  DxgKrnl                10011  
      -255ms  DxgKrnl                10011  
      -203ms  DxgKrnl                10011  
      -203ms  DxgKrnl                10011  
      -203ms  Kernel-PnP               220  Begin querying bus relations for device PCI\VEN_1002&DEV_7550&SUBSYS_E4891DA2&REV_C0\6&8916a45&0&00000009
      -102ms  DxgKrnl                10011  
      -101ms  Kernel-PnP               222  End querying bus relations for device PCI\VEN_1002&DEV_7550&SUBSYS_E4891DA2&REV_C0\6&8916a45&0&00000009
      -101ms  Kernel-PnP              1010  버스에 누락 된 것으로 보고 된 장치 DISPLAY\SAM79DF\7&16b8ddb4&0&UID256이 (가) 제거 되었습니다. 제거 된 장치 수 개수: 1
      -101ms  Kernel-PnP               220  Begin querying bus relations for device SWD\DRIVERENUM\AMDCP&7&16b8ddb4&0
      -101ms  Kernel-PnP               222  End querying bus relations for device SWD\DRIVERENUM\AMDCP&7&16b8ddb4&0
      -101ms  Kernel-PnP               220  Begin querying bus relations for device SWD\DRIVERENUM\AMDFDANS&7&16b8ddb4&0
      -101ms  Kernel-PnP               222  End querying bus relations for device SWD\DRIVERENUM\AMDFDANS&7&16b8ddb4&0
      -100ms  Kernel-PnP               220  Begin querying bus relations for device SWD\DRIVERENUM\AMDOCL&7&16b8ddb4&0
      -100ms  Kernel-PnP               222  End querying bus relations for device SWD\DRIVERENUM\AMDOCL&7&16b8ddb4&0
      -100ms  Kernel-PnP               220  Begin querying bus relations for device SWD\DRIVERENUM\AMDOGL&7&16b8ddb4&0
      -100ms  Kernel-PnP               222  End querying bus relations for device SWD\DRIVERENUM\AMDOGL&7&16b8ddb4&0
      -100ms  Kernel-PnP               220  Begin querying bus relations for device SWD\DRIVERENUM\AMDVLK&7&16b8ddb4&0
      -100ms  Kernel-PnP               222  End querying bus relations for device SWD\DRIVERENUM\AMDVLK&7&16b8ddb4&0
      -100ms  Kernel-PnP               220  Begin querying bus relations for device SWD\DRIVERENUM\AMDWIN&7&16b8ddb4&0
      -100ms  Kernel-PnP               222  End querying bus relations for device SWD\DRIVERENUM\AMDWIN&7&16b8ddb4&0
      -100ms  Kernel-PnP               220  Begin querying bus relations for device DISPLAY\BBC0104\7&16b8ddb4&0&UID265
      -100ms  Kernel-PnP               222  End querying bus relations for device DISPLAY\BBC0104\7&16b8ddb4&0&UID265
      -100ms  Kernel-PnP               220  Begin querying bus relations for device DISPLAY\SAM7B0C\7&16b8ddb4&0&UID260
      -100ms  Kernel-PnP               222  End querying bus relations for device DISPLAY\SAM7B0C\7&16b8ddb4&0&UID260
      -100ms  Kernel-PnP               220  Begin querying bus relations for device PCI\VEN_1002&DEV_7550&SUBSYS_E4891DA2&REV_C0\6&8916a45&0&00000009
         0ms  DxgKrnl                10011  
         0ms  DxgKrnl                10011  
         0ms  DxgKrnl                10011  
         0ms  Kernel-PnP               222  End querying bus relations for device PCI\VEN_1002&DEV_7550&SUBSYS_E4891DA2&REV_C0\6&8916a45&0&00000009
         0ms  DxgKrnl                10011  
         0ms  DxgKrnl                10011  
         0ms  Kernel-PnP              1010  버스에 누락 된 것으로 보고 된 장치 DISPLAY\SAM7B0C\7&16b8ddb4&0&UID260이 (가) 제거 되었습니다. 제거 된 장치 수 개수: 1
         0ms  DxgKrnl                10011  
         0ms  DxgKrnl                10011  
        +1ms  Kernel-PnP               220  Begin querying bus relations for device SWD\DRIVERENUM\AMDCP&7&16b8ddb4&0
        +1ms  Kernel-PnP               222  End querying bus relations for device SWD\DRIVERENUM\AMDCP&7&16b8ddb4&0
        +1ms  Kernel-PnP               220  Begin querying bus relations for device SWD\DRIVERENUM\AMDFDANS&7&16b8ddb4&0
        +1ms  Kernel-PnP               222  End querying bus relations for device SWD\DRIVERENUM\AMDFDANS&7&16b8ddb4&0
        +1ms  Kernel-PnP               220  Begin querying bus relations for device SWD\DRIVERENUM\AMDOCL&7&16b8ddb4&0
        +1ms  Kernel-PnP               222  End querying bus relations for device SWD\DRIVERENUM\AMDOCL&7&16b8ddb4&0
        +1ms  Kernel-PnP               220  Begin querying bus relations for device SWD\DRIVERENUM\AMDOGL&7&16b8ddb4&0
        +1ms  Kernel-PnP               222  End querying bus relations for device SWD\DRIVERENUM\AMDOGL&7&16b8ddb4&0
        +1ms  Kernel-PnP               220  Begin querying bus relations for device SWD\DRIVERENUM\AMDVLK&7&16b8ddb4&0
